Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
"DIPLOMIRANA MEDICINSKA SESTRA V URGENTNI DEJAVNOSTI (E037029) ZA POTREBE INTERNE KLINIKE, INTERNISTIČNA PRVA POMOČ (M/Ž) - M/Ž",25. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2656018&RECENCY=TODAY&STATE=Osrednjeslovenska,"- NAČRTOVANJE, IZVAJANJE IN VREDNOTENJE PROCESA ZDRAVSTVENE/BABIŠKE NEGE PACIENTOV/POŠKODOVANCEV V URGENTNI DEJAVNOSTI - ORGANIZIRANJE, VODENJE IN NADZIRANJE DEJAVNOSTI ZDRAVSTVENE/BABIŠKE NEGE IN OSKRBE - SPREJEM IN TRIAŽA URGENTNIH PACIENTOV/POŠ...",18.02.2021,Osrednjeslovenska,iskanjedela.si
ČISTILEC II - M/Ž,23. 02. 2021,GROSUPLJE,OSNOVNA ŠOLA BRINJE GROSUPLJE,https://www.iskanjedela.si/search-jobs?jobId=2655976&RECENCY=TODAY&STATE=Osrednjeslovenska,ČIŠČENJE PROSTOROV IN OKOLICE ŠOLE ,18.02.2021,Osrednjeslovenska,iskanjedela.si
UČITELJ FRANCOŠČINE - M/Ž,23. 02. 2021,LJUBLJANA,GIMNAZIJA POLJANE LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2656023&RECENCY=TODAY&STATE=Osrednjeslovenska,POUČEVANJE DIJAKOV ,18.02.2021,Osrednjeslovenska,iskanjedela.si
UČITELJ ŠPORTNE VZGOJE IN UČITELJ V PODALJŠANEM BIVANJU - M/Ž,23. 02. 2021,GROSUPLJE,OSNOVNA ŠOLA BRINJE GROSUPLJE,https://www.iskanjedela.si/search-jobs?jobId=2655977&RECENCY=TODAY&STATE=Osrednjeslovenska,POUČEVANJE IN SPREMSTVO UČENCEV TER DRUGE NALOGE PO NAVODILU RAVNATELJICE V SKLADU S SISTEMIZACIJO DELOVNIH MEST ZAVODA ,18.02.2021,Osrednjeslovenska,iskanjedela.si
UČITELJ MATEMATIKE - M/Ž,26. 02. 2021,LJUBLJANA,"SREDNJA ŠOLA ZA FARMACIJO, KOZMETIKO IN ZDRAVSTVO",https://www.iskanjedela.si/search-jobs?jobId=2655985&RECENCY=TODAY&STATE=Osrednjeslovenska,DELA IN NALOGE UČITELJA MATEMATIKE ,18.02.2021,Osrednjeslovenska,iskanjedela.si
"VIŠJI SVETOVALEC V DIREKTORATU ZA FINANČNI SISTEM, SEKTORJU ZA BANČNIŠTVO (ŠT. DM: 4147) - M/Ž",26. 02. 2021,LJUBLJANA,MINISTRSTVO ZA FINANCE,https://www.iskanjedela.si/search-jobs?jobId=2655952&RECENCY=TODAY&STATE=Osrednjeslovenska,"-SODELOVANJE PRI OBLIKOVANJU SISTEMSKIH REŠITEV IN DRUGIH NAJZAHTEVNEJŠIH GRADIV -SAMOSTOJNA PRIPRAVA ZAHTEVNIH ANALIZ, RAZVOJNIH PROJEKTOV, INFORMACIJ, POROČIL IN DRUGIH ZAHTEVNIH GRADIV -SODELOVANJE V PROJEKTNIH SKUPINAH -SAMOSTOJNO OPRAVLJANJE ...",18.02.2021,Osrednjeslovenska,iskanjedela.si
SEKRETAR V PROJEKTNI ENOTI ZA IZVEDBO PREDSEDOVANJA RS PRI SVETU EU (ŠT. DM: -311) Z NAMENOM NAPOTITVE NA DELOVNO MESTO DIPLOMAT V ZUNANJI SLUŽBI MZZ V STALNEM PREDSTAVNIŠTVU RS PRI EU V BRUSLJU-SVETOVALEC ZA FINANČNE STORITVE - M/Ž,04. 03. 2021,LJUBLJANA,MINISTRSTVO ZA FINANCE,https://www.iskanjedela.si/search-jobs?jobId=2655951&RECENCY=TODAY&STATE=Osrednjeslovenska,"-VODENJE DELOVNE SKUPINE ALI DELOVNEGA TELESA SVETA EVROPSKE UNIJE ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN, -NADOMEŠČANJE VODJE DELOVNE SKUPINE ALI DELOVNEGA TELESA SVETA EVROPSKE UNIJE ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN, -STROKOVNA PODPORA PRI...",18.02.2021,Osrednjeslovenska,iskanjedela.si
SEKRETAR V PROJEKTNI ENOTI ZA IZVEDBO PREDSEDOVANJA RS PRI SVETU EU (ŠT. DM: -311) Z NAMENOM NAPOTITVE NA DELOVNO MESTO DIPLOMAT V ZUNANJI SLUŽBI MZZ V STALNEM PREDSTAVNIŠTVU RS PRI EU V BRUSLJU-SVETOVALEC ZA FINANČNE STORITVE - M/Ž,10. 03. 2021,GROSUPLJE,"ASFALT KOGOVŠEK, STORITVENA DELA D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2655933&RECENCY=TODAY&STATE=Osrednjeslovenska,"valjanje asfalta, delo na vibro plošči, razna pomočna dela na gradbišču ",18.02.2021,Osrednjeslovenska,iskanjedela.si
"STROKOVNI DELAVEC VI DELOVNO RAZMERJE BOMO SKLENILI ZA NEDOLOČEN ČAS, OD 1. 3. 2021 DALJE, S POLNIM DELOVNIM ČASOM. - M/Ž",25. 02. 2021,LJUBLJANA,"UNIVERZA V LJUBLJANI, FAKULTETA ZA ELEKTROTEHNIKO",https://www.iskanjedela.si/search-jobs?jobId=2655954&RECENCY=TODAY&STATE=Osrednjeslovenska,"IZVAJANJE, USMERJANJE IN USKLAJEVANJE STROKOVNO-ADMINISTRATIVNEGA DELA,IZVAJANJE POSTOPKOV POVEZANIH S PODROČJEM DELA, PRIPRAVA, UREJANJE, VZDRŽEVANJE RAZNIH GRADIV, ARHIVOV IN DOKUMENTACIJE V SISTEMU GC, VODENJE NABAVE V SISTEMU APIS, OBVEŠČANJE ...",18.02.2021,Osrednjeslovenska,iskanjedela.si
SEKRETAR V PROJEKTNI ENOTI ZA IZVEDBO PREDSEDOVANJA RS PRI SVETU EU (ŠT. DM: -312) Z NAMENOM NAPOTITVE NA DELOVNO MESTO DIPLOMAT V ZUNANJI SLUŽBI MZZ V STALNEM PREDSTAVNIŠTVU RS PRI EU V BRUSLJU-SVETOVALEC ZA FINANČNE STORITVE - M/Ž,04. 03. 2021,LJUBLJANA,MINISTRSTVO ZA FINANCE,https://www.iskanjedela.si/search-jobs?jobId=2655945&RECENCY=TODAY&STATE=Osrednjeslovenska,"-VODENJE DELOVNE SKUPINE ALI DELOVNEGA TELESA SVETA EVROPSKE UNIJE ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN, -NADOMEŠČANJE VODJE DELOVNE SKUPINE ALI DELOVNEGA TELESA SVETA EVROPSKE UNIJE ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN, -STROKOVNA PODPORA PRI...",18.02.2021,Osrednjeslovenska,iskanjedela.si
SEKRETAR V PROJEKTNI ENOTI ZA IZVEDBO PREDSEDOVANJA RS PRI SVETU EU (ŠT. DM: -312) Z NAMENOM NAPOTITVE NA DELOVNO MESTO DIPLOMAT V ZUNANJI SLUŽBI MZZ V STALNEM PREDSTAVNIŠTVU RS PRI EU V BRUSLJU-SVETOVALEC ZA FINANČNE STORITVE - M/Ž,04. 03. 2021,LJUBLJANA,BAU TEHNIK gradbeništvo in storitve d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2655878&RECENCY=TODAY&STATE=Osrednjeslovenska,"OSNOVNE NALOGE NABAVNO-PRODAJNEGA REFERENTA ALI KOMERCIALISTA SO NABAVA BLAGA, SKLADIŠČENJE IN PRODAJA BLAGA IN STORITEV KUPCEM. ",18.02.2021,Osrednjeslovenska,iskanjedela.si
ASFALTER - M/Ž,10. 03. 2021,GROSUPLJE,"ASFALT KOGOVŠEK, STORITVENA DELA D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2655947&RECENCY=TODAY&STATE=Osrednjeslovenska,"PRIPRAVLJANJE PODLAGE ZA ASFALT, ROČNO IN STROJNO VGRAJEVANJE ASFALTNE ZMESI, RAZNA POMOŽNA IN FIZIČNA DELA NA GRADBIŠČU ",18.02.2021,Osrednjeslovenska,iskanjedela.si
SVETOVALEC-PRIPRAVNIK - M/Ž,23. 02. 2021,LJUBLJANA,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI INŠPEKTORAT REPUBLIKE SLOVENIJE ZA DELO",https://www.iskanjedela.si/search-jobs?jobId=2655938&RECENCY=TODAY&STATE=Osrednjeslovenska,"-IZVAJANJE NALOG PO PROGRAMU PRIPRAVNIŠTVA, -OPRAVLJANJE DRUGIH NALOG PO NAVODILU VODJE OZIROMA MENTORJA. ",18.02.2021,Osrednjeslovenska,iskanjedela.si
PODSEKRETAR V PROJEKTNI ENOTI ZA IZVEDBO PREDSEDOVANJA RS PRI SVETU EU (ŠT. DM: -309) Z NAMENOM NAPOTITVE NA DELOVNO MESTO DIPLOMAT V ZUNANJI SLUŽBI MZZ V STALNEM PREDSTAVNIŠTVU EU V BRUSLJU-ASISTENT SVETOVALCA ZA PODROČJE FINANČNIH STORITEV - M/Ž,04. 03. 2021,LJUBLJANA,MINISTRSTVO ZA FINANCE,https://www.iskanjedela.si/search-jobs?jobId=2655953&RECENCY=TODAY&STATE=Osrednjeslovenska,"-OPRAVLJANJE NALOG S PODROČJA ZUNANJIH ZADEV IN S PODROČJA ODNOSOV REPUBLIKE SLOVENIJE Z EU TER S PODROČJA, KI SE NAVEZUJE NA ZUNANJE ZADEVE IN MEDNARODNE ODNOSE, -OBLIKOVANJE GRADIV IN PREDLOGOV UKREPOV S PODROČJA ZUNANJIH ZADEV, EU IN MEDNARODNI...",18.02.2021,Osrednjeslovenska,iskanjedela.si
SAMOSTOJNI STROKOVNI DELAVEC VII/2 (III) – ZA KOORDINACIJO UPORABE IN NADGRADNJE ŠIS SISTEMOV IN EŠP APLIKACIJE ŠIFRA DELOVNEGA MESTA: J017104 ROK ZA PRIJAVO: 22. 2. 2021 – 10. 3. 2021 - M/Ž,06. 03. 2021,LJUBLJANA,UNIVERZA V LJUBLJANI,https://www.iskanjedela.si/search-jobs?jobId=2655955&RECENCY=TODAY&STATE=Osrednjeslovenska,"-SAMOSTOJNO OPRAVLJA STROKOVNO ORGANIZACIJSKA DELA NA SVOJEM DELOVNEM PODROČJU -IZVAJA OPERATIVNE NALOGE DELOVNEGA PODROČJA -SPREMLJA INFORMACIJE IN NOVOSTI NA SVOJEM DELOVNEM PODROČJU -OPRAVLJA DRUGE NALOGE, KI VSEBINSKO SODIJO V ŠIRŠE PODROČJE D...",18.02.2021,Osrednjeslovenska,iskanjedela.si
"SREDNJA MEDICINSKA SESTRA V OPERACIJSKI SOBI E035018 , KIRURŠKA KLINIKA, KO ZA MAKSILOFACIALNO IN ORALNO KIRURGIJO - M/Ž",23. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2655896&RECENCY=TODAY&STATE=Osrednjeslovenska,"SODELOVANJE PRI SPREJEMU IN PRIPRAVI PACIENTA, PROSTORA IN PRIPOMOČKOV ZA IZVAJANJE OPERATIVNO DIAGNOSTIČNO-TERAPEVTSKIH POSEGOV - SODELOVANJE PRI IZVAJANJU ZDRAVSTVENE NEGE NA VSEH PODROČJIH OPERATIVNE DEJAVNOSTI IN SODELOVANJE PRI OPERATIVNO DIA...",18.02.2021,Osrednjeslovenska,iskanjedela.si
SEKRETAR V PROJEKTNI ENOTI ZA IZVEDBO PREDSEDOVANJA RS PRI SVETU EU (ŠT. DM: -308) Z NAMENOM NAPOTITVE NA DELOVNO MESTO DIPLOMAT V ZUNANJI SLUŽBI MZZ V STALNEM PREDSTAVNIŠTVU RS PRI EU V BRUSLJU-SVETOVALEC ZA FINANČNE STORITVE - M/Ž,04. 03. 2021,LJUBLJANA,MINISTRSTVO ZA FINANCE,https://www.iskanjedela.si/search-jobs?jobId=2655909&RECENCY=TODAY&STATE=Osrednjeslovenska,"-VODENJE DELOVNE SKUPINE ALI DELOVNEGA TELESA SVETA EVROPSKE UNIJE ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN, -NADOMEŠČANJE VODJE DELOVNE SKUPINE ALI DELOVNEGA TELESA SVETA EVROPSKE UNIJE ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN, -STROKOVNA PODPORA PRI...",18.02.2021,Osrednjeslovenska,iskanjedela.si
KNJIŽNIČAR VII/2 - M/Ž,04. 03. 2021,LJUBLJANA,Inštitut za kovinske materiale in tehnologije,https://www.iskanjedela.si/search-jobs?jobId=2655904&RECENCY=TODAY&STATE=Osrednjeslovenska,"VODENJE KARTOTEKE UPORABNIKOV IN EVIDENCA IZPOSOJENE LITERATURE, UREJANJE KNJIŽNIČARSKEGA GRADIVA IN ARHIVA, POMOČ PRI TEHNIČNEM UREDNIŠTVU REVIJE MIT, VNAŠANJE V BAZO PODATKOV COBISS, NABAVA IN IZDAJA PISARNIŠKEGA MATERIALA. ",18.02.2021,Osrednjeslovenska,iskanjedela.si
SEKRETAR V PROJEKTNI ENOTI ZA IZVEDBO PREDSEDOVANJA RS PRI SVETU EU (ŠT. DM: -307) Z NAMENOM NAPOTITVE NA DELOVNO MESTO DIPLOMAT V ZUNANJI SLUŽBI MZZ V STALNEM PREDSTAVNIŠTVU RS PRI EU V BRUSLJU-SVETOVALEC ZA FINANČNE STORITVE - M/Ž,04. 03. 2021,LJUBLJANA,MINISTRSTVO ZA FINANCE,https://www.iskanjedela.si/search-jobs?jobId=2655865&RECENCY=TODAY&STATE=Osrednjeslovenska,"-VODENJE DELOVNE SKUPINE ALI DELOVNEGA TELESA SVETA EVROPSKE UNIJE ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN, -NADOMEŠČANJE VODJE DELOVNE SKUPINE ALI DELOVNEGA TELESA SVETA EVROPSKE UNIJE ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN, -STROKOVNA PODPORA PRI...",18.02.2021,Osrednjeslovenska,iskanjedela.si
VOZNIK TOVORNEGA VOZILA V DOMAČEM IN MEDNARODNEM PROMETU - M/Ž,23. 02. 2021,LJUBLJANA,"TO-MA PALETE, proizvodnja, odkup, prodaja, skladiščenje, transport ter distribucija lesene embalaže, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648552&RECENCY=TODAY&STATE=Osrednjeslovenska,"PREVZEM IN DOSTAVA BLAGA V DOMAČEM IN MEDNARODNEM PROMETU, SODELOVANJE PRI NAKLADU , RAZKLADU, SKRB ZA TOVORNO VOZILO IN SPREMNO DOKUMENTACIJO ",18.02.2021,Osrednjeslovenska,iskanjedela.si
NATAKAR V KAVARNI CACAO - M/Ž,20. 03. 2021,LJUBLJANA,GDA PODJETJE ZA GOSTINSTVO IN TRGOVINO D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2655837&RECENCY=TODAY&STATE=Osrednjeslovenska,"NATAKRSKE DELA, STREŽBA, DELO ZA ŠANKOM ",18.02.2021,Osrednjeslovenska,iskanjedela.si
NATAKAR V KAVARNI CACAO - M/Ž,26. 02. 2021,LJUBLJANA,ZDRAVSTVENI DOM LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2644470&RECENCY=TODAY&STATE=Osrednjeslovenska,-IZVAJANJE ZDRAVSTVENE NEGE V SKLADU S STROKOVNO USPOSOBLJENOSTJO -SODELOVANJE V TIMU ZDRAVNIKA PRI IZVAJANJU OSNOVNE ZDRAVSTVENE DEJAVNOSTI -SAMOSTOJNO IZVAJANJE ZDRAVSTVENE NEGE NA PODROČJU SPECIALNIH ZNANJ -IZVAJANJE DELNIH AKTIVNOSTI NA PODROČ...,18.02.2021,Osrednjeslovenska,iskanjedela.si
UČITELJ SLOVENŠČINE - M/Ž,28. 02. 2021,LJUBLJANA,GIMNAZIJA LEDINA,https://www.iskanjedela.si/search-jobs?jobId=2655845&RECENCY=TODAY&STATE=Osrednjeslovenska,UČITELJ SLOVENŠČINE V GIMNAZIJSKEM PROGRAMU ,18.02.2021,Osrednjeslovenska,iskanjedela.si
STROKOVNI SVETNIK - M/Ž,23. 02. 2021,LJUBLJANA,Inštitut za vode Republike Slovenije,https://www.iskanjedela.si/search-jobs?jobId=2655842&RECENCY=TODAY&STATE=Osrednjeslovenska,"- RAZVIJANJE NOVIH METOD S PODROČJA DEJAVNOSTI ODDELKA, - PRIDOBIVANJE IN VODENJE PROJEKTOV, - STROKOVNO VODENJE MLAJŠIH SODELAVCEV. ",18.02.2021,Osrednjeslovenska,iskanjedela.si
"SAMOSTOJNI STROKOVNI DELAVEC VII/2-II, M/Ž, V RAZISKOVALNEM SEKTORJU - M/Ž",25. 02. 2021,LJUBLJANA,"UNIVERZA V LJUBLJANI, FAKULTETA ZA ELEKTROTEHNIKO",https://www.iskanjedela.si/search-jobs?jobId=2655876&RECENCY=TODAY&STATE=Osrednjeslovenska,"FINANČNO VODENJE, NADZOR IN SPREMLJANJE RAZISKOVALNIH PROJEKTOV,SODELOVANJE Z ZUNANJIMI REVIZORJI PRI REVIDIRANJU PROJEKTOV,POMOČ RAZISKOVALCEM PRI PRIJAVLJANJU NA RAZISKOVALNE PROJEKTE,KOORDINACIJA IN PRIPRAVA DOKUMENTOV ZA ZAPOSLOVANJE NA PROJEK...",18.02.2021,Osrednjeslovenska,iskanjedela.si
VODJA MONTAŽNIH DEL - M/Ž,23. 02. 2021,LJUBLJANA,HIDROTEHNIK Vodnogospodarsko podjetje d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2655858&RECENCY=TODAY&STATE=Osrednjeslovenska,"ORGANIZACIJA IN VODENJE PREVZETIH MONTAŽNIH DEL NA GRADBIŠČU, SKRB ZA VARNO IN STROKOVNO IZVEDBO MONTAŽNIH DEL NA OBJEKTU, TERMINSKI IN STROKOVNI NADZOR NAD IZVAJANJEM MONTAŽNIH DEL, ZBIRANJE PODATKOV ZA SESTAVO CEN, ANALIZ CEN IN PREDRAČUNOV, IZD...",18.02.2021,Osrednjeslovenska,iskanjedela.si
SAMOSTOJNI STROKOVNI SODELAVEC - M/Ž,23. 02. 2021,LJUBLJANA,Inštitut za vode Republike Slovenije,https://www.iskanjedela.si/search-jobs?jobId=2655841&RECENCY=TODAY&STATE=Osrednjeslovenska,"- SAMOSTOJNO DELO NA DOLOČENEM STROKOVNEM PODROČJU, - OPRAVLJANJE ZELO ZAHTEVNIH STROKOVNIH NALOG IN PROJEKTOV. ",18.02.2021,Osrednjeslovenska,iskanjedela.si
"DIPL. MEDICINSKA SESTRA V SPECIALISTIČNI AMBULANTI (E037026) ZA POTREBE UKC LJUBLJANA, INTERNA KLINIKA, KO ZA ŽILNE BOLEZNI - M/Ž",26. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2655866&RECENCY=TODAY&STATE=Osrednjeslovenska,"- NAČRTOVANJE, IZVAJANJE IN VREDNOTENJE PROCESA ZDRAVSTVENE/BABIŠKE NEGE PACIENTOV V SPECIALISTIČNI AMBULANTI - ORGANIZIRANJE, VODENJE IN NADZIRANJE DEJAVNOSTI ZDRAVSTVENE/BABIŠKE NEGE IN OSKRBE TER SODELOVANJE V PROCESU ZDRAVLJENJA V OKVIRU ZDRAV...",18.02.2021,Osrednjeslovenska,iskanjedela.si
KUHAR - M/Ž,23. 02. 2021,LJUBLJANA,"KITC Klubski izobraževalni in trgovinski center, Ljubljana, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2655874&RECENCY=TODAY&STATE=Osrednjeslovenska,"PRIPRAVA HLADNIH IN TOPLIH JEDI TER SLADIC PO DNEVNIH MENUJIH, MALICAH IN JEDILNEM LISTU, UPOŠTEVANJE RECEPTOV IN KOLIČINSKIH NORMATIVOV ZA PORABO ŽIVIL IN OBROKOV GOTOVIH JEDI, PREVZEM ŽIVIL IN DRUGEGA BLAGA ZA PRIPRAVO HRANE, ČIŠČENJE IN TOPLOTN...",18.02.2021,Osrednjeslovenska,iskanjedela.si
ZIDAR - M/Ž,23. 02. 2021,LJUBLJANA,GP KERAS GRADBENIŠTVO D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2655781&RECENCY=TODAY&STATE=Osrednjeslovenska,"ZIDARSKA DELA, TER GRUGA DELA V GRADBENIŠTVU ",18.02.2021,Osrednjeslovenska,iskanjedela.si
VARILEC - M/Ž,20. 03. 2021,GROSUPLJE,PROIZVODNJA IN POPRAVILO DROBNE GOSTINSKE OPREME NINA KASTELIC S.P.,https://www.iskanjedela.si/search-jobs?jobId=2655790&RECENCY=TODAY&STATE=Osrednjeslovenska,VARJENJE INOX ELEMENTOV ,18.02.2021,Osrednjeslovenska,iskanjedela.si
KLJUČAVNIČAR - M/Ž,23. 02. 2021,LJUBLJANA,"TRENKWALDER KADROVSKE STORITVE, D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2655760&RECENCY=TODAY&STATE=Osrednjeslovenska,"IZVAJANJE VZDRŽEVALNIH ALI KLJUČAVNIČARSKIH DEL NA TIRNIH NAPRAVAH IN VOZILIH (REZANJE, VRTANJE, BRUŠENJE, KRIVLJENJE), PRIPRAVA, OBDELAVA, VARJENJE POSAMEZNIH ELEMENTOV IN SKLOPOV, IZDELAVA, DODELAVA IN POPRAVILO POSAMEZNIH ELEMENTOV IN SKLOPOV, ...",18.02.2021,Osrednjeslovenska,iskanjedela.si
VIŠJI SVETOVALEC PODROČJA III - M/Ž,25. 02. 2021,LJUBLJANA,ANDRAGOŠKI CENTER REPUBLIKE SLOVENIJE,https://www.iskanjedela.si/search-jobs?jobId=2655793&RECENCY=TODAY&STATE=Osrednjeslovenska,- SAMOSTOJNO OPRAVLJA ZAHTEVNE STROKOVNE IN RAZVOJNE NALOGE NA DELOVNEM PODROČJU RAZVOJA PISMENOSTI IN TEMELJNIH ZMOŽNOSTI ODRASLIH. - SODELUJE Z DRUGIMI INSTITUCIJAMI IN OBLIKUJE PARTNERSTVA ZA IZVEDBO PROJEKTA. - SODELUJE PRI RAZVOJU APLIKACIJ I...,18.02.2021,Osrednjeslovenska,iskanjedela.si
KLJUČAVNIČAR - M/Ž,23. 02. 2021,LJUBLJANA,"MINIAN podjetje za trženje in storitve, d.o.o., Ljubljana",https://www.iskanjedela.si/search-jobs?jobId=2655826&RECENCY=TODAY&STATE=Osrednjeslovenska,KLJUČAVNIČARSKA DELA ,18.02.2021,Osrednjeslovenska,iskanjedela.si
BRUSILEC - M/Ž,20. 03. 2021,GROSUPLJE,PROIZVODNJA IN POPRAVILO DROBNE GOSTINSKE OPREME NINA KASTELIC S.P.,https://www.iskanjedela.si/search-jobs?jobId=2655789&RECENCY=TODAY&STATE=Osrednjeslovenska,BRUŠENJE INOX ELEMENTOV ,18.02.2021,Osrednjeslovenska,iskanjedela.si
FINANČNI SVETOVALEC INŠPEKTOR V ODDELKU ZA CARINJENJE LETALIŠČE BRNIK – 1 DELOVNO MESTO IN V ODDELKU ZA CARINJENJE LJUBLJANA – 3 DELOVNA MESTA - M/Ž,26. 02. 2021,LJUBLJANA,FURS; FINANČNI URAD LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2655778&RECENCY=TODAY&STATE=Osrednjeslovenska,"- OPRAVLJANJE NALOG S CARINSKEGA, TROŠARINSKEGA, DAVČNEGA IN OSTALIH DELOVNIH PODROČIJ FINANČNE UPRAVE, - OPRAVLJANJE KONTROL S CARINSKEGA, TROŠARINSKEGA, DAVČNEGA IN OSTALIH DELOVNIH PODROČIJ FINANČNE UPRAVE, - ODKRIVANJE IN PREPREČEVANJE PREKRŠK...",18.02.2021,Osrednjeslovenska,iskanjedela.si
"VIŠJI FINANČNI SVETOVALEC INŠPEKTOR SPECIALIST V ODDELKU ZA PROCESNO UPRAVLJANJE, UPRAVA ZA CARINE - M/Ž",26. 02. 2021,LJUBLJANA,FURS; GENERALNI FINANČNI URAD,https://www.iskanjedela.si/search-jobs?jobId=2655805&RECENCY=TODAY&STATE=Osrednjeslovenska,"- KOORDINIRANJE IN SODELOVANJE PRI IZVAJANJU FINANČNEGA NADZORA IN KONTROL, - SPREMLJANJE PRAVILNEGA DELOVANJA SICIS IN DRUGIH APLIKACIJ SKLADNO S PREDPISI TER PODAJANJE PREDLOGOV ZA SPREMEMBE IN NOVOSTI TER UVAJANJE POSLOVNIH PRAVIL, - ZBIRANJE I...",18.02.2021,Osrednjeslovenska,iskanjedela.si
VARILEC - M/Ž,23. 02. 2021,LJUBLJANA,"MINIAN podjetje za trženje in storitve, d.o.o., Ljubljana",https://www.iskanjedela.si/search-jobs?jobId=2655825&RECENCY=TODAY&STATE=Osrednjeslovenska,VARJENJE JEKLENIH KONSTRUKCIJ ,18.02.2021,Osrednjeslovenska,iskanjedela.si
PRODAJNI AGENT- KOMERCIALIST V KLICNEM CENTRU - M/Ž,23. 02. 2021,LJUBLJANA,MARIN storitvena dejavnost d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2655704&RECENCY=TODAY&STATE=Osrednjeslovenska,"POSPEŠEVANJE PRODAJE TELEKOMUNIKACIJSKIH MOBILNIH STORITEV- PAKETOV, (KLICANJE OBSTOJEČIH STRANK). PISARNE LJUBLJANA-BEŽIGRAD. ",18.02.2021,Osrednjeslovenska,iskanjedela.si
ČISTILEC - M/Ž,26. 02. 2021,LJUBLJANA,GIMNAZIJA BEŽIGRAD,https://www.iskanjedela.si/search-jobs?jobId=2655716&RECENCY=TODAY&STATE=Osrednjeslovenska,ČIŠČENJE ŠOLE IN NJENE OKOLICE. POTREBNO JE POZNAVANJE TEHNIČNIH PRIPOMOČKOV IN SREDSTEV ZA ČIŠČENJE. ,18.02.2021,Osrednjeslovenska,iskanjedela.si
POMOŽNI GRADBENI DELAVEC - M/Ž,23. 02. 2021,LJUBLJANA,GP KERAS GRADBENIŠTVO D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2655748&RECENCY=TODAY&STATE=Osrednjeslovenska,POMOŽNA GRADBENA DELA DRUGA DELA PO NAVODILIH NADREJENEGA ,18.02.2021,Osrednjeslovenska,iskanjedela.si
"VIŠJI SVETOVALEC V PROJEKTNI ENOTI PEU, V SLUŽBI ZA EU KOORDINACIJO IN MEDNARODNE ZADEVE (ŠIFRA DM: 6009) IN V ZUNANJI SLUŽBI NA STALNEM PREDSTAVNIŠTVU RS PRI ZDRUŽENIH NARODIH V ŽENEVI - M/Ž",23. 02. 2021,LJUBLJANA,MINISTRSTVO ZA OKOLJE IN PROSTOR,https://www.iskanjedela.si/search-jobs?jobId=2655749&RECENCY=TODAY&STATE=Osrednjeslovenska,"-POMOČ PRI PRIPRAVAH, ORGANIZIRANJU, USKLAJEVANJU IN VODENJU DELOVNIH TELES SVETA EU ALI DRUGIH NEFORMALNIH DELOVNIH SKUPIN TER DRUGIH NALOG PRI IZVEDBI PROGRAMA PREDSEDOVANJA -USKLAJEVANJE RAZLIČNIH NALOG PRI PRIPRAVI IN IZVEDBI PROJEKTA PREDSEDO...",18.02.2021,Osrednjeslovenska,iskanjedela.si
