Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Delavec v proizvodnji (m/ž),17.03.2021,Dol pri Ljubljani,KOROTAJ d.o.o.,https://www.deloglasnik.si/Zaposlitev/279839/Delavec-v-proizvodnji-mz/,  - transport materiala - posluževanje in nastavitev naprav - priprava materiala - zlaganje polizdelkov  - druga proizvodna dela,15.02.2021,Osrednjeslovenska,deloglasnik.si
Viličarist (m/ž),17.03.2021,Dol pri Ljubljani,KOROTAJ d.o.o.,https://www.deloglasnik.si/Zaposlitev/279837/Vilicarist-mz/,"  Naš naročnik je uspešno slovensko podjetje, ki v svoj kolektiv vabi viličarista (m/ž), za dolgoročno sodelovanje.  Naloge in odgovornosti: - vožnja viličarja - transport materiala - nakladanje, razkladanje - skeniranje - druga dela po navodilu n...",15.02.2021,Osrednjeslovenska,deloglasnik.si
Poslovni asistent s poudarkom na digitalnem marketingu (m/ž),21.03.2021,Ljubljana,EOS KSI d.o.o.,https://www.deloglasnik.si/Zaposlitev/280126/Poslovni-asistent-s-poudarkom-na-digitalnem-marketingu-mz/,"  Za nadomeščanje sodelavke na porodniškem staležu iščemo osebo, ki bo zasijala s svojo energijo in organizacijskim talentom, da bo v podporo poslovodstvu in zaposlenim.  Kaj te čaka: - predvsem veliko komuniciranja; z zaposlenimi, partnerji, doba...",19.02.2021,Osrednjeslovenska,deloglasnik.si
Pralec tovornih vozil (m/ž),18.03.2021,Ljubljana,"Atama agencija za zaposlovanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280054/Pralec-tovornih-vozil-mz/,"  Uspešno podjetje iz Ljubljane, ki se ukvarja s tehničnimi pregledi in z registracijo vozil, vabi v svoj tim novega sodelavca.  Delo obsega: - sprejem vozil - komuniciranje s strankami (način in obseg čiščenja) - zunanje čiščenje: visokotlačno pr...",19.02.2021,Osrednjeslovenska,deloglasnik.si
Komisionar v logističnem centru (m/ž),18.03.2021,Ljubljana,"Atama agencija za zaposlovanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280052/Komisionar-v-logisticnem-centru-mz/,"  Za našega naročnika, uspešno in obsežno logistično slovensko podjetje BTC d.d., iščemo več komisionarjev v logističnem centru.   Iščemo kandidate za daljše časovno obdobje.  Delo zajema: - skladiščenje prevzetega blaga - opravljanje vseh skladiš...",19.02.2021,Osrednjeslovenska,deloglasnik.si
Specialist za obračun plač (m/ž),04.03.2021,Ljubljana,WORKFORCE d.o.o.,https://www.deloglasnik.si/Zaposlitev/280046/Specialist-za-obracun-plac-mz/,"  Regionalna HR družba Workforce d.o.o., ki že več kot 20 let uspešno opravlja storitve na področju zaposlovanja in kadrovanja, s poslovalnicami v državah Adriatic regije - v Sloveniji, Srbiji, Bosni in Hercegovini, na Hrvaškem, v Črni gori in Mak...",18.02.2021,Osrednjeslovenska,deloglasnik.si
Mesar - prodajalec (m/ž),04.03.2021,Logatec,WORKFORCE d.o.o.,https://www.deloglasnik.si/Zaposlitev/280045/Mesar-prodajalec-mz/,"  Za priznano slovensko trgovsko podjetje, ki ima številne poslovalnice širom Slovenije, iščemo komunikativno, pozitivno in samoiniciativno osebo za zasedbo delovnega mesta:   Mesar – prodajalec (m/ž).  Vaše delo bo obsegalo: - predpriprava mesnih...",18.02.2021,Osrednjeslovenska,deloglasnik.si
Strojni operater (m/ž),28.02.2021,Ljubljana,"EKDIS, EKSPEDIRANJE IN DISTRIBUCIJA, D.O.O.",https://www.deloglasnik.si/Zaposlitev/279961/Strojni-operater-mz/,  Nastavitve strojev.,17.02.2021,Osrednjeslovenska,deloglasnik.si
Skladiščnik (m/ž),28.02.2021,Ljubljana,"EKDIS, EKSPEDIRANJE IN DISTRIBUCIJA, D.O.O.",https://www.deloglasnik.si/Zaposlitev/279960/Skladiscnik-mz/,"  Urejanje dokumentacije, delovnih nalogov, skeniranje dobavnic, paketov.",17.02.2021,Osrednjeslovenska,deloglasnik.si
Ekspeditor (m/ž),28.02.2021,Ljubljana,"EKDIS, EKSPEDIRANJE IN DISTRIBUCIJA, D.O.O.",https://www.deloglasnik.si/Zaposlitev/279959/Ekspeditor-mz/,  - štetje in usmerjanje edicij - opravljanje dodelavnih poslov ter opravljanje drugih pomožnih del v odpremi - kontrola materiala,17.02.2021,Osrednjeslovenska,deloglasnik.si
Voznik tovornega vozila (m/ž),17.03.2021,Domžale,AVTOPREVOZNIŠTVO BOŠTJAN RAČIČ S.P.,https://www.deloglasnik.si/Zaposlitev/279880/Voznik-tovornega-vozila-mz/,"  - vožnja tovornega vozila - nakladanje, razkladanje tovora - skrb za vozilo",15.02.2021,Osrednjeslovenska,deloglasnik.si
Upravljalec premoženja (m/ž),17.03.2021,Ljubljana,KVI Kapital d.o.o.,https://www.deloglasnik.si/Zaposlitev/279845/Upravljalec-premozenja-mz/,"  K sodelovanju vabimo visoko motivirano osebo za delo na delovnem mestu:  Upravljalec premoženja (m/ž).  Delovne obveznosti: - upravljanje nepremičnin v tujem imenu za tuj račun - organizacija, koordinacija in nadzor vzdrževalnih in investicijski...",15.02.2021,Osrednjeslovenska,deloglasnik.si
Strokovni sodelavec za podporo računovodstvu (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279771/Strokovni-sodelavec-za-podporo-racunovodstvu-mz/,  Zadolženi boste za: - knjiženje poslovnih dogodkov - izvajanje računovodskih obračunov - izdelovanje raznih analiz in poročil za interne in eksterne uporabnike - nudenje strokovne podpore na področju finančnega modula v SAP programu - uvajanje l...,12.02.2021,Osrednjeslovenska,deloglasnik.si
Vodilni inženir za preizkušanje in vrednotenje svetlobne opreme (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279769/Vodilni-inzenir-za-preizkusanje-in-vrednotenje-svetlobne-opreme-mz/,"  Moderni trendi avtomobilske industrije se dandanes zelo hitro spreminjajo. Zaradi tega imamo s svojo fleksibilnostjo, znanjem in motivacijo priložnost sodelovati pri velikih spremembah, ki se ves čas dogajajo na omenjenem področju. Ti trendi na ...",12.02.2021,Osrednjeslovenska,deloglasnik.si
Tehnični risar - senior (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279767/Tehnicni-risar-senior-mz/,  Zadolženi boste za: - izdelavo zahtevnejših tehničnih risb in pripadajoče tehnične dokumentacije – kosovnic - aktualiziranje in upravljanje tehničnih podatkov z uporabo PDM - izdelovanje zahtevnejših tehničnih risb oz. sprememb risb na podlagi p...,12.02.2021,Osrednjeslovenska,deloglasnik.si
Kontrolor produktnih skupin (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279773/Kontrolor-produktnih-skupin-mz/,"  - priprava in spremljanje načrtovanja prodaje, prometa, investicij in povračil stroškov za določeno področje dejavnosti - zagotavljanje pravilnosti in zanesljivost vseh operativnih ocen in ključnih kazalnikov uspešnosti v zadevni organizacijski ...",12.02.2021,Osrednjeslovenska,deloglasnik.si
Vodilni razvijalec elektronskih sistemov (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279768/Vodilni-razvijalec-elektronskih-sistemov-mz/,  Zadolženi boste za: - komuniciranje s kupci – vodilnimi proizvajalci avtomobilov - analizo kupčevih zahtev - definiranje ter usklajevanje elektronskih sistemov v žarometu v celoti - usklajevanje dela z ostalimi razvojnimi oddelki (razvojni inžen...,12.02.2021,Osrednjeslovenska,deloglasnik.si
Razvojni inženir elektronike (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279775/Razvojni-inzenir-elektronike-mz/,"  Zadolženi boste za: - komuniciranje s kupci – vodilnimi proizvajalci avtomobilov - definiranje in usklajevanje zahtev za elektronska vezja - postavljanje konceptov, načrtovanje in razvoj elektronskih vezij in sklopov - analiziranje funkcionalnos...",12.02.2021,Osrednjeslovenska,deloglasnik.si
Strokovni sodelavec na predrazvojnih projektih (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279776/Strokovni-sodelavec-na-predrazvojnih-projektih-mz/,  Zadolženi boste za: - izvajanje predrazvojnih projektov in raziskav na področju radarskega valovanja (elektromagnetnega valovanja) in prehoda le tega skozi različne materiale in poznavanje vplivnih parametrov na prehod valovanja skozi le-te - ra...,12.02.2021,Osrednjeslovenska,deloglasnik.si
Operativni tehnolog II (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279774/Operativni-tehnolog-II-mz/,"  Zadolženi boste za: - organiziranje dela na posameznih linijah ali skupinah strojev - izvajanje zagona linij, strojev oz. naprav ter zagotavljanje nemotenega poteka procesa - izvajanje nastavitev linij, strojev oz. naprav, menjava orodij ter opt...",12.02.2021,Osrednjeslovenska,deloglasnik.si
Vzdrževalec - električar (m/ž),28.02.2021,Ljubljana,HELLA Saturnus Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279770/Vzdrzevalec-elektricar-mz/,"  Zadolženi boste za: • elektro vzdrževanje delovnih sredstev • transportiranje, nameščanje, montaža, priklop, odklop in nadzor delovnih sredstev • sodelovanje pri pregledih in popravilih delovnih sredstev • sodelovanje pri izdelavi delovnih sredstev",12.02.2021,Osrednjeslovenska,deloglasnik.si
Mesar  - Prodajalec (m/ž),21.02.2021,Logatec,Spar Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279763/Mesar-Prodajalec-mz/,  Opis del in nalog: - strežba kupcev za pultom - naročanje in vračanje ustreznih količin mesa in mesnih izdelkov - priprava mesa in mesnih pripravkov za prodajo - skrb za ustrezen izgled in kvaliteto razstavljenega blaga,11.02.2021,Osrednjeslovenska,deloglasnik.si
Prevzemnik blaga (m/ž),21.02.2021,Domžale,Spar Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279668/Prevzemnik-blaga-mz/,"  Spar temelji na kakovosti, zanesljivosti in odgovornosti tako do svojih kupcev kot tudi do svojih zaposlenih. Tako smo zrasli v veliko in uspešno podjetje z varno prihodnostjo. Naša vizija temelji na izkušnjah in znanju, imamo jasen pogled v jut...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Prodajalec - blagajnik (m/ž),21.02.2021,Domžale Vir,Spar Slovenija d.o.o.,https://www.deloglasnik.si/Zaposlitev/279595/Prodajalec-blagajnik-mz/,"  Za delo v trgovini Spar Domžale Vir iščemo: Prodajalca- blagajnika (m/ž).  Opis del in nalog: - pomoč kupcem pri izbiri blaga - delo na blagajni - skrb za točno označevanje blaga: plakati, regalne etikete, cene, deklaracije - skrb za urejenost t...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Prodajni inženir (m/ž),13.03.2021,Ljubljana,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279678/Prodajni-inzenir-mz/,"  Komunikativni inženirji elektrotehnike in strojniki – iščemo prav vas! Odlično karierno priložnost imamo za vse tiste, ki ste svoje poznavanje delovanja tehničnih produktov in proizvodnih procesov prenesli tudi na prodajno področje in se v tej d...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Delavec v proizvodnji (m/ž),13.03.2021,Šentvid pri Stični,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279686/Delavec-v-proizvodnji-mz/,"  Uveljavljeno slovensko podjetje išče natančne in spretne kandidate za opravljanje različnih proizvodnih del.  Vaše naloge: - opravljanje različnih proizvodnih del - opravljanje lažjih montažnih del - sestavljanje, spajkanje in zlaganje - izvajan...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Voznik C kategorije (m/ž),13.03.2021,Ljubljana,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279684/Voznik-C-kategorije-mz/,  - vožnja tovornega vozila - nakladanje trgovskega blaga - razkladanje trgovskega blaga - pričetek in zaključek dela v Ljubljani - razvoz blaga po osrednjeslovenski in gorenjski regiji,11.02.2021,Osrednjeslovenska,deloglasnik.si
Viličarist (m/ž),13.03.2021,Logatec,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279683/Vilicarist-mz/,"  - prevzem, skladiščenje in odprema blaga - nakladanje in razkladanje blaga z viličarjem - sortiranje in pospravljanje blaga - skrb za brezhibnost in čistočo viličarja",11.02.2021,Osrednjeslovenska,deloglasnik.si
Delavec v proizvodnji (m/ž),13.03.2021,Ivančna Gorica,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279682/Delavec-v-proizvodnji-mz/,"  Pridružite se uspešnemu slovenskemu podjetju, ki se ukvarja s proizvodnjo in mehansko obdelavo ulitkov!  Vaše naloge: - delo z različnimi brusilnimi stroji - obdelava ulitkov na rezkalnem stroju - nadzor nad delovanjem strojev in odpravljanje ma...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Izkušeni računovodja v proizvodnem podjetju (m/ž),13.03.2021,Ljubljana,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279677/Izkuseni-racunovodja-v-proizvodnem-podjetju-mz/,"  Karierno priložnost ponujamo izkušenemu računovodji, ki mu/ji je delo v dinamičnem proizvodnem okolju v izziv.  Vaše naloge: - priprava računovodskih in davčnih obračunov - priprava letnih poročil v skladu s slovensko zakonodajo - vodenje glavne...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Vodja avtomatizacije (m/ž),13.03.2021,Ljubljana,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279674/Vodja-avtomatizacije-mz/,"  Novega sodelavca išče večje proizvodno podjetje, ki pospešeno vlaga v razvoj in inovativnost.  Napredek na področju avtomatizacij je za inovativna razvojna podjetja nujen. Zato iščemo proaktivnega posameznika, ki bo odgovoren za: - skrb za voden...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Strokovnjak za vitko proizvodnjo (m/ž),13.03.2021,Ljubljana,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279673/Strokovnjak-za-vitko-proizvodnjo-mz/,  Novi sodelavec bo v podjetju odgovoren za doseganje vsakdanje odličnosti.   Njegove glavne delovne naloge bodo: - skrb za uvajanje in iskanje izboljšav vitke proizvodnje na ravni podjetja - vodenje sprememb in reševanje procesnih izboljšav z upo...,11.02.2021,Osrednjeslovenska,deloglasnik.si
Inženir na razvojnih projektih - proizvodni tehnolog (m/ž),13.03.2021,Ljubljana,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279672/Inzenir-na-razvojnih-projektih-proizvodni-tehnolog-mz/,"  Odlična priložnost za karierni razvoj v 2021 je tukaj. Če meniš, da trenutno nimaš več prostora za napredovanje, če ti je zmanjkalo izzivov, in če si želiš postati del širše ekipe strokovnjakov ter v bližnji prihodnosti prevzemati tudi vodstvene...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Manager idej (m/ž),13.03.2021,Ljubljana,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279671/Manager-idej-mz/,"  Mednarodno priznano podjetje z lastnim razvojem ponuja vznemirljivo karierno priložnost! V osrčje svoje številčne organizacijske strukture vabijo drznega inovatorja, ki bo skrbel, da dobre ideje v podjetju nikoli ne ostanejo v povojih.  Dobre za...",11.02.2021,Osrednjeslovenska,deloglasnik.si
Krovec - klepar (m/ž),21.02.2021,Komenda,ST SODNIK d.o.o.,https://www.deloglasnik.si/Zaposlitev/279601/Krovec-klepar-mz/,  V svojo družbo ST SODNIK d.o.o. vabimo izkušene krovce-kleparje (m/ž).  Naloge in odgovornosti: - dobro poznavanje krovsko-kleparske dejavnosti  Kraj dela: teren po Sloveniji.,10.02.2021,Osrednjeslovenska,deloglasnik.si
Terenski komercialist (m/ž),22.02.2021,Vrhnika,Arting d.o.o.,https://www.deloglasnik.si/Zaposlitev/279542/Terenski-komercialist-mz/,  Zaradi povečanega obsega dela na to pot vabimo novega sodelavca.  Kakšne bodo tvoje naloge? - svetovanje in vodenje prodajnih pogovorov - obiskovanje strank na terenu - pridobivanje novih kupcev - raziskovanje tržišča - bogatitev obstoječega pro...,05.02.2021,Osrednjeslovenska,deloglasnik.si
Prodajalec (m/ž),28.02.2021,Ljubljana,Mercator d.d.,https://www.deloglasnik.si/Zaposlitev/279340/Prodajalec-mz/,  K sodelovanju vabimo nove sodelavce za delo na delovnem mestu:  Prodajalec (m/ž) v Ljubljani z okolico.  Vaše delo bo zajemalo:  - prodajo blaga - svetovanje kupcem o prodajnih artiklih in možnostih plačila - opravljanje blagajniškega poslovanja...,04.02.2021,Osrednjeslovenska,deloglasnik.si
Osebni asistent (m/ž),05.03.2021,Ljubljana,ZAVOD INDIVIDUM,https://www.deloglasnik.si/Zaposlitev/279388/Osebni-asistent-mz/,"  Gre za mlajšo gibalno ovirano uporabnico, ki za mobilnost uporablja ortopedski električni skuter.   Delo poteka po navodilih uporabnice.  Storitve: - pomoč pri umivanju ter vzdrževanju osebne higiene - pomoč pri hranjenju in pitju - pomoč pri pr...",03.02.2021,Osrednjeslovenska,deloglasnik.si
Vodja projektov prometne infrastrukture (m/ž),03.03.2021,Ljubljana,GH HOLDING storitvena družba d.o.o.,https://www.deloglasnik.si/Zaposlitev/279260/Vodja-projektov-prometne-infrastrukture-mz/,"  Podjetje Holding d.o.o. išče kandidate za vodenje projektov na področju prometne infrastrukture.  Področje dela obsega samostojno vodenje projektov in vse ostale aktivnosti, povezane s tem.",01.02.2021,Osrednjeslovenska,deloglasnik.si
Delavec v proizvodnji (m/ž),27.02.2021,Ljubljana,ELMA TT D.D.,https://www.deloglasnik.si/Zaposlitev/279164/Delavec-v-proizvodnji-mz/,/,28.01.2021,Osrednjeslovenska,deloglasnik.si
Vodja gradbišča (m/ž),26.02.2021,Ljubljana,LAVACO d.o.o.,https://www.deloglasnik.si/Zaposlitev/279088/Vodja-gradbisca-mz/,"  Medse vabimo novega sodelavca za delovno mesto:  Vodja gradbišča (m/ž).  Delovne naloge: - vodenje, organiziranje in koordiniranje del na gradbiščih; - spremljanje in koordiniranje gradbenih, obrtniških in instalacijskih del po terminskem planu,...",27.01.2021,Osrednjeslovenska,deloglasnik.si
Viličarist - talilec (m/ž),24.02.2021,Kamnik,KOFRA - LIVARNA D.O.O.,https://www.deloglasnik.si/Zaposlitev/278942/Vilicarist-talilec-mz/,"  Potrebujemo izkušenega delavca, ki je že delal v livarni na livarskih pečeh.   Opis del in nalog: - obvlada tehnologijo in postopek priprave taline - preveri in pripravi vloženi material in delovna sredstva za taljenje - nadzira stanje in pravil...",25.01.2021,Osrednjeslovenska,deloglasnik.si
Avtoličar (m/ž),20.02.2021,Domžale,MATIJA KORITNIK S.P.,https://www.deloglasnik.si/Zaposlitev/278793/Avtolicar-mz/,"  V svoj kolektiv vabimo:  Avtoličarja (m/ž).  Naloge in odgovornosti: - delo v proizvodnji podjetja - ličarska dela - mokro barvanje kovinskih izdelkov - izvajanje nadzora nad proizvodi (primerna zaščita) - mešanje barve, priprava barve za nanos ...",21.01.2021,Osrednjeslovenska,deloglasnik.si
Čistilec / čistilka,20.03.2021,Dol pri Ljubljani,FMG KADROVSKA AGENCIJA poslovne storitve d.o.o.,https://www.deloglasnik.si/Zaposlitev/280120/Cistilec-cistilka/,  Iščemo čistilca / čistilko (m/ž) na lokaciji Dol pri Ljubljani.  Delovne naloge: - ročno in strojno čiščenje prostorov - pometanje in mokro čiščenje talnih površin - praznjenje in čiščenje košev za smeti in morebitnih pepelnikov - čiščenje notra...,19.02.2021,Osrednjeslovenska,deloglasnik.si
Strokovni sodelavec za obračun plač (m/ž),18.03.2021,Ljubljana,FMG KADROVSKA AGENCIJA poslovne storitve d.o.o.,https://www.deloglasnik.si/Zaposlitev/279905/Strokovni-sodelavec-za-obracun-plac-mz/,"  Uspešno slovensko podjetje, z dolgoletno tradicijo, v svojo ekipo vabi osebo za obračun plač, z izkušnjami s področja dela.  Naloge in odgovornosti: - pridobivanje in priprava podatkov za obračun plač - obračunavanje plač in stroškov povezanih z...",16.02.2021,Osrednjeslovenska,deloglasnik.si
Čistilec / čistilka,24.02.2021,Šentvid pri Stični,FMG KADROVSKA AGENCIJA poslovne storitve d.o.o.,https://www.deloglasnik.si/Zaposlitev/278950/Cistilec-cistilka/,  Za našega naročnika Iščemo čistilca / čistilko (m/ž) za lokacijo v Šentvidu pri Stični.  Delovne naloge: - ročno in strojno čiščenje prostorov - pometanje in mokro čiščenje talnih površin - praznjenje in čiščenje košev za smeti in morebitnih pep...,26.01.2021,Osrednjeslovenska,deloglasnik.si
Plakater in monter oglasnih panojev (m/ž),10.03.2021,Ljubljana,LINEA MEDIA PODJETJE ZA MARKETING D.O.O.,https://www.deloglasnik.si/Zaposlitev/279818/Plakater-in-monter-oglasnih-panojev-mz/,"  Delovno mesto zajema: - namestitve in lepljenje oglasnih sporočil - delo na višini - montažo kovinskih, lesenih in betonskih gradbenih objektov - razrez železnine, priprava pločevine - varjenje konstrukcij, postavitve oglasov, priprava temeljev ...",12.02.2021,Osrednjeslovenska,deloglasnik.si
Delavec v proizvodnji (m/ž),07.03.2021,Ljubljana,"MIMARO, proizvodnja in storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279537/Delavec-v-proizvodnji-mz/,/,05.02.2021,Osrednjeslovenska,deloglasnik.si
Metrolog / CMM programmer (m/ž),27.02.2021,Logatec,"PRECISION RESOURCE Slovenija, fino štancanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279427/Metrolog-CMM-programmer-mz/,"  Imate željo postati del hitrorastočega uspešnega podjetja. Vas zanima delo v oddelku kakovosti, kjer bi se osredotočali na naloge kot so CMM programiranje, skrb za izvedljivost meritev posameznih produktov, skrb za merilno opremo, standarde, dok...",03.02.2021,Osrednjeslovenska,deloglasnik.si
Koordinator sistema vodenja kakovosti (m/ž),27.02.2021,Logatec,"PRECISION RESOURCE Slovenija, fino štancanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279105/Koordinator-sistema-vodenja-kakovosti-mz/,"  - razvoj, izvajanje in zagotavljanja skladnosti sistema vodenja kakovosti  v skladu z IATF 16949 standardom ter zahtevami kupcev avtomobilske industrije - skrb za skladnost procedur,  vzpostavitev in vzdrževanje dokumentiranih procesov v skladu ...",28.01.2021,Osrednjeslovenska,deloglasnik.si
Proizvodni delavec - operater na stroju (m/ž),27.02.2021,Logatec,"PRECISION RESOURCE Slovenija, fino štancanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279106/Proizvodni-delavec-operater-na-stroju-mz/,"  Naloge in odgovornosti: - pripravljanje stroja za zagon, upravljanje s strojem in nadzor nad delovanjem - nastavljanje stroja ter izvajanje manjših vzdrževalnih del - procesna vizualna kontrola - osnovna uporaba informacijskega sistem – poročanj...",28.01.2021,Osrednjeslovenska,deloglasnik.si
Delavec za poslovno podporo (m/ž),19.03.2021,Ljubljana,"Meridian Medical, razvoj, proizvodnja in prodaja medicinskih pripomočkov, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280030/Delavec-za-poslovno-podporo-mz/,  - vodenje finančne operative - asistiranje poslovodstvu,17.02.2021,Osrednjeslovenska,deloglasnik.si
Tesar - monter lesenih konstrukcij (m/ž),21.03.2021,Domžale,TESARSTVO KREGAR d.o.o.,https://www.deloglasnik.si/Zaposlitev/280139/Tesar-monter-lesenih-konstrukcij-mz/,"  Medse vabimo natančno in odgovorno osebo, ki se bo pridružila našemu tim monterjev.  Opis del in nalog: - sestavljanje lesenih konstrukcij (ostrešja, skeletne hiše, nadstreški ipd.) v delavnici in na terenu - različne obdelave elementov konstruk...",19.02.2021,Osrednjeslovenska,deloglasnik.si
Zobozdravnik brez specializacije z licenco (m/ž),26.02.2021,Domžale,ZDRAVSTVENI DOM DOMŽALE,https://www.deloglasnik.si/Zaposlitev/280075/Zobozdravnik-brez-specializacije-z-licenco-mz/,"  - delo v zobozdravstveni ambulanti odraslih - izvajanje zobozdravstvenega varstva za posamezne kategorije pacientov (otroci, mladina, nosečnice …) - proučevanje, ugotavljanje in zdravljenje bolezni zob, obzobnih tkiv in ustne votline - samostojn...",18.02.2021,Osrednjeslovenska,deloglasnik.si
Diplomirana medicinska sestra / diplomirani zdravstvenik - vodja tima,28.02.2021,Grosuplje,ZAVOD SV. TEREZIJE ZAVOD ZA SOCIALNO VARSTVENO DELO,https://www.deloglasnik.si/Zaposlitev/280070/Diplomirana-medicinska-sestra-diplomirani-zdravstvenik-vodja-tima/,  - izvajanje najzahtevnejših medicinsko tehničnih posegov - samostojno ukrepanje v kritičnih situacijah v okviru pooblastil - nadzor nad izvajanjem zdravstvene nege - vodenje evidenc - sodelovanje s strokovnimi delavci in službami - sodelovanje z...,18.02.2021,Osrednjeslovenska,deloglasnik.si
Diplomirana medicinska sestra / diplomirani zdravstvenik - vodja SZNO,28.02.2021,Grosuplje,ZAVOD SV. TEREZIJE ZAVOD ZA SOCIALNO VARSTVENO DELO,https://www.deloglasnik.si/Zaposlitev/280069/Diplomirana-medicinska-sestra-diplomirani-zdravstvenik-vodja-SZNO/,"  - poznavanje zakonodaje s področja dejavnosti zavodov, socialnega varstva, poslovodenja in zakonov ter kolektivnih pogodb za dejavnost zdravstva in socialnega varstva - samostojno vodenje, koordiniranje dela v službi ZNO - načrtovanje, organizir...",18.02.2021,Osrednjeslovenska,deloglasnik.si
Osebni asistent (m/ž),03.03.2021,Kamnik,Pravica - zavod za izvajanje osebne asistence in drugih socialnih storitev Turnišče so. p.,https://www.deloglasnik.si/Zaposlitev/279944/Osebni-asistent-mz/,  Išče se kandidat/ka za delovno mesto:  Osebni asistent (m/ž).,16.02.2021,Osrednjeslovenska,deloglasnik.si
Osebni asistent (m/ž),03.03.2021,Grosuplje,Pravica - zavod za izvajanje osebne asistence in drugih socialnih storitev Turnišče so. p.,https://www.deloglasnik.si/Zaposlitev/279945/Osebni-asistent-mz/,  Išče se kandidat/ka za delovno mesto:  Osebni asistent (m/ž).  Število delovnih mest: 3,16.02.2021,Osrednjeslovenska,deloglasnik.si
Srednja medicinska sestra / zdravstveni tehnik v zobozdravstveni ambulanti,20.02.2021,Domžale,ZDRAVSTVENI DOM DOMŽALE,https://www.deloglasnik.si/Zaposlitev/279803/Srednja-medicinska-sestra-zdravstveni-tehnik-v-zobozdravstveni-ambulanti/,"  - delo srednje medicinske sestre v zobozdravstveni ambulanti - priprava ordinacije, instrumentov in materiala - skrb za sterilnost instrumentarija - zdravstvena nega v različnih stanjih zdravja in bolezni, ter v različnih življenjskih obdobjih -...",12.02.2021,Osrednjeslovenska,deloglasnik.si
Svetovalec za vodenje registracijskih postopkov biocidov in FFS (m/ž),21.02.2021,Domžale,"Artemisa, svetovanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279809/Svetovalec-za-vodenje-registracijskih-postopkov-biocidov-in-FFS-mz/,  - priprava in vlaganje registracijske dokumentacije - komunikacija z upravnimi organi  - komunikacija s poslovnimi partnerji  - vodenje ustreznih evidenc za spremljanje registracijskih postopkov  - redno spremljanje zakonodaje in zakonodajnih sp...,12.02.2021,Osrednjeslovenska,deloglasnik.si
Projektni svetovalec (m/ž),22.03.2021,Ljubljana,"OMNIMODO, svetovanje pri razpisih, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279810/Projektni-svetovalec-mz/,"  - spremljanje javnih razpisov za pridobivanje nepovratnih sredstev - administrativna pomoč vodji projektov pri pripravi vloge na javni razpis, pri spremljanju projektov, zahtevkih za izplačilo ter pri dopolnitvah in pojasnilih razpisovalcev - po...",12.02.2021,Osrednjeslovenska,deloglasnik.si
